image_path,score
"images/sc,ss128_BP_slice_77.png",40.413256349869926
"images/sc,ss128_BP_slice_78.png",39.42154620052544
"images/sc,ss128_BP_slice_79.png",39.76627569189935
"images/sc,ss128_BP_slice_80.png",38.30124135607099
"images/sc,ss128_BP_slice_81.png",37.75112527156089
"images/sc,ss128_BP_slice_82.png",40.61428678447055
"images/sc,ss128_BP_slice_83.png",40.470764114033855
"images/sc,ss128_BP_slice_84.png",40.695409395612366
"images/sc,ss128_BP_slice_85.png",42.257233872636206
"images/sc,ss128_BP_slice_86.png",39.12710924957928
"images/sc,ss128_BP_slice_87.png",41.356439260553735
"images/sc,ss128_BP_slice_88.png",40.964758763940985
"images/sc,ss128_BP_slice_89.png",40.62415036903087
"images/sc,ss128_BP_slice_90.png",43.18684436509042
"images/sc,ss128_BP_slice_91.png",42.38782802357929
"images/sc,ss128_BP_slice_92.png",40.15218191921646
"images/sc,ss128_BP_slice_93.png",38.32329189784371
"images/sc,ss128_BP_slice_94.png",39.962909550052295
"images/sc,ss128_BP_slice_95.png",38.81111107499392
"images/sc,ss128_BP_slice_96.png",41.0550408338823
"images/sc,ss128_BP_slice_97.png",40.879523106359706
"images/sc,ss128_BP_slice_98.png",38.137553529693605
"images/sc,ss128_BP_slice_99.png",35.648588694908334
"images/sc,ss64_BP_slice_0.png",36.86071246186092
"images/sc,ss64_BP_slice_1.png",31.10758313637668
"images/sc,ss64_BP_slice_2.png",30.403909173661564
"images/sc,ss64_BP_slice_3.png",37.701369627885725
"images/sc,ss64_BP_slice_4.png",34.81725892740397
"images/sc,ss64_BP_slice_5.png",32.99270443847378
"images/sc,ss64_BP_slice_6.png",35.81349428911385
"images/sc,ss64_BP_slice_7.png",34.169927894737754
"images/sc,ss64_BP_slice_8.png",36.07996982324802
"images/sc,ss64_BP_slice_9.png",35.22996511835561
"images/sc,ss64_BP_slice_10.png",34.43898392936941
"images/sc,ss64_BP_slice_11.png",32.169105843059526
"images/sc,ss64_BP_slice_12.png",32.16063327235741
"images/sc,ss64_BP_slice_13.png",34.04583704747859
"images/sc,ss64_BP_slice_14.png",33.2240410827343
"images/sc,ss64_BP_slice_15.png",35.364521584321544
"images/sc,ss64_BP_slice_16.png",34.535778899082175
"images/sc,ss64_BP_slice_17.png",34.11269837537469
"images/sc,ss64_BP_slice_18.png",37.00751468957922
"images/sc,ss64_BP_slice_19.png",36.16139405841746
"images/sc,ss64_BP_slice_20.png",35.89206057238132
"images/sc,ss64_BP_slice_21.png",35.19769862066576
"images/sc,ss64_BP_slice_22.png",34.278947615680096
"images/sc,ss64_BP_slice_23.png",33.724210109570166
"images/sc,ss64_BP_slice_24.png",30.214080922104674
"images/sc,ss64_BP_slice_25.png",33.80097442475365
"images/sc,ss64_BP_slice_26.png",32.31520168736831
"images/sc,ss64_BP_slice_27.png",32.856085869443355
"images/sc,ss64_BP_slice_28.png",28.846018443115
"images/sc,ss64_BP_slice_29.png",31.36937424983152
"images/sc,ss64_BP_slice_30.png",33.85820249135848
"images/sc,ss64_BP_slice_31.png",35.51573588524936
"images/sc,ss64_BP_slice_32.png",34.41975517505296
"images/sc,ss64_BP_slice_33.png",34.58694316866728
"images/sc,ss64_BP_slice_34.png",33.82698022293793
"images/sc,ss64_BP_slice_35.png",33.21872256803981
"images/sc,ss64_BP_slice_36.png",32.73934215711403
"images/sc,ss64_BP_slice_37.png",35.52143379775353
"images/sc,ss64_BP_slice_38.png",32.68838536639518
"images/sc,ss64_BP_slice_39.png",28.854196534326228
"images/sc,ss64_BP_slice_40.png",34.22595879658054
"images/sc,ss64_BP_slice_41.png",35.25414135641227
"images/sc,ss64_BP_slice_42.png",34.71328615062047
"images/sc,ss64_BP_slice_43.png",36.30446542117702
"images/sc,ss64_BP_slice_44.png",33.95052848026094
"images/sc,ss64_BP_slice_45.png",33.94201510948122
"images/sc,ss64_BP_slice_46.png",34.73432428523129
"images/sc,ss64_BP_slice_47.png",34.61236441732461
"images/sc,ss64_BP_slice_48.png",33.63663180773073
"images/sc,ss64_BP_slice_49.png",35.01324363212484
"images/sc,ss64_BP_slice_50.png",32.47653765059255
"images/sc,ss64_BP_slice_51.png",30.066299713209062
"images/sc,ss64_BP_slice_52.png",29.13066043304965
"images/sc,ss64_BP_slice_53.png",27.390301307203227
"images/sc,ss64_BP_slice_54.png",33.96893773496141
"images/sc,ss64_BP_slice_55.png",31.609322835487387
"images/sc,ss64_BP_slice_56.png",30.319358231091943
"images/sc,ss64_BP_slice_57.png",29.53917324693498
"images/sc,ss64_BP_slice_58.png",34.565909975722526
"images/sc,ss64_BP_slice_59.png",33.010726781720315
"images/sc,ss64_BP_slice_60.png",32.90758056830014
"images/sc,ss64_BP_slice_61.png",33.82668108661154
"images/sc,ss64_BP_slice_62.png",33.00187393619979
"images/sc,ss64_BP_slice_63.png",33.616477801999075
"images/sc,ss64_BP_slice_64.png",33.17111086932779
"images/sc,ss64_BP_slice_65.png",36.34609332042444
"images/sc,ss64_BP_slice_66.png",31.27974555459486
"images/sc,ss64_BP_slice_67.png",31.38584188792734
"images/sc,ss64_BP_slice_68.png",31.483817944604127
"images/sc,ss64_BP_slice_69.png",34.36555547544732
"images/sc,ss64_BP_slice_70.png",30.196624176075662
"images/sc,ss64_BP_slice_71.png",31.05562775553651
"images/sc,ss64_BP_slice_72.png",29.4168586229034
"images/sc,ss64_BP_slice_73.png",25.31258415887363
"images/sc,ss64_BP_slice_74.png",33.233098797971024
"images/sc,ss64_BP_slice_75.png",37.082757514821736
"images/sc,ss64_BP_slice_76.png",35.184410128837285
"images/sc,ss64_BP_slice_77.png",34.796609674722106
"images/sc,ss64_BP_slice_78.png",34.35629629269573
"images/sc,ss64_BP_slice_79.png",34.45133480532212
"images/sc,ss64_BP_slice_80.png",33.59668181009991
"images/sc,ss64_BP_slice_81.png",32.7555654166447
"images/sc,ss64_BP_slice_82.png",34.40733458658809
"images/sc,ss64_BP_slice_83.png",34.73768869308166
"images/sc,ss64_BP_slice_84.png",33.59938546610738
"images/sc,ss64_BP_slice_85.png",34.93145689195996
"images/sc,ss64_BP_slice_86.png",32.479049189513795
"images/sc,ss64_BP_slice_87.png",35.0826475789837
"images/sc,ss64_BP_slice_88.png",34.97744334654149
"images/sc,ss64_BP_slice_89.png",36.63772823613368
"images/sc,ss64_BP_slice_90.png",35.9010685711586
"images/sc,ss64_BP_slice_91.png",35.83427419805838
"images/sc,ss64_BP_slice_92.png",35.42545713721941
"images/sc,ss64_BP_slice_93.png",32.72925236285815
"images/sc,ss64_BP_slice_94.png",32.49597269213934
"images/sc,ss64_BP_slice_95.png",33.381479174909046
"images/sc,ss64_BP_slice_96.png",35.65517633893927
"images/sc,ss64_BP_slice_97.png",34.63081493492533
"images/sc,ss64_BP_slice_98.png",31.04424264811196
"images/sc,ss64_BP_slice_99.png",30.2333603055839
"images/sc,ss32_BP_slice_0.png",30.71901232416256
"images/sc,ss32_BP_slice_1.png",27.43641208793706
"images/sc,ss32_BP_slice_2.png",25.80271493500308
"images/sc,ss32_BP_slice_3.png",32.13642875757914
"images/sc,ss32_BP_slice_4.png",32.40033477018136
"images/sc,ss32_BP_slice_5.png",27.31299734774959
"images/sc,ss32_BP_slice_6.png",28.25897433215857
"images/sc,ss32_BP_slice_7.png",32.29880854866879
"images/sc,ss32_BP_slice_8.png",31.57035039741592
"images/sc,ss32_BP_slice_9.png",30.543741596368147
"images/sc,ss32_BP_slice_10.png",28.508385790195018
"images/sc,ss32_BP_slice_11.png",29.22944849317144
"images/sc,ss32_BP_slice_12.png",27.73647164059011
"images/sc,ss32_BP_slice_13.png",29.44496622840168
"images/sc,ss32_BP_slice_14.png",27.4403114762691
"images/sc,ss32_BP_slice_15.png",30.865844637146584
"images/sc,ss32_BP_slice_16.png",28.39754456510473
"images/sc,ss32_BP_slice_17.png",28.572734552079098
"images/sc,ss32_BP_slice_18.png",32.484255630996515
"images/sc,ss32_BP_slice_19.png",31.904451743403456
"images/sc,ss32_BP_slice_20.png",30.294613589805955
"images/sc,ss32_BP_slice_21.png",26.65460563110014
"images/sc,ss32_BP_slice_22.png",28.93384364550963
"images/sc,ss32_BP_slice_23.png",29.93715096075576
"images/sc,ss32_BP_slice_24.png",24.981152384729207
"images/sc,ss32_BP_slice_25.png",29.0599162921293
"images/sc,ss32_BP_slice_26.png",29.8017512722512
"images/sc,ss32_BP_slice_27.png",28.99199269405553
"images/sc,ss32_BP_slice_28.png",26.743544242109508
"images/sc,ss32_BP_slice_29.png",28.252966050008837
"images/sc,ss32_BP_slice_30.png",29.584841736369853
"images/sc,ss32_BP_slice_31.png",29.436222398449445
"images/sc,ss32_BP_slice_32.png",30.789129302115605
"images/sc,ss32_BP_slice_33.png",29.927585448021222
"images/sc,ss32_BP_slice_34.png",28.41960866475613
"images/sc,ss32_BP_slice_35.png",27.38900675484146
"images/sc,ss32_BP_slice_36.png",24.933353160911977
"images/sc,ss32_BP_slice_37.png",26.071490165430905
"images/sc,ss32_BP_slice_38.png",31.251631720184427
"images/sc,ss32_BP_slice_39.png",28.596998013264944
"images/sc,ss32_BP_slice_40.png",32.95000029095186
"images/sc,ss32_BP_slice_41.png",31.373570738053782
"images/sc,ss32_BP_slice_42.png",30.14836517761381
"images/sc,ss32_BP_slice_43.png",29.522145967037567
"images/sc,ss32_BP_slice_44.png",29.98605295126828
"images/sc,ss32_BP_slice_45.png",29.78846952267257
"images/sc,ss32_BP_slice_46.png",31.39608973546394
"images/sc,ss32_BP_slice_47.png",30.82220037702209
"images/sc,ss32_BP_slice_48.png",29.137814251715763
"images/sc,ss32_BP_slice_49.png",29.69214859329453
"images/sc,ss32_BP_slice_50.png",28.41024917446671
"images/sc,ss32_BP_slice_51.png",25.912009510920512
"images/sc,ss32_BP_slice_52.png",27.555578866344007
"images/sc,ss32_BP_slice_53.png",24.77745149696398
"images/sc,ss32_BP_slice_54.png",28.951193488146664
"images/sc,ss32_BP_slice_55.png",26.561757839072555
"images/sc,ss32_BP_slice_56.png",27.206279259698785
"images/sc,ss32_BP_slice_57.png",24.873918791315692
"images/sc,ss32_BP_slice_58.png",31.73094513256502
"images/sc,ss32_BP_slice_59.png",28.00820707823775
"images/sc,ss32_BP_slice_60.png",26.022234750488703
"images/sc,ss32_BP_slice_61.png",29.447488146086425
"images/sc,ss32_BP_slice_62.png",29.59311629961907
"images/sc,ss32_BP_slice_63.png",30.02137697724511
"images/sc,ss32_BP_slice_64.png",31.37253217163556
"images/sc,ss32_BP_slice_65.png",30.70638083140581
"images/sc,ss32_BP_slice_66.png",30.254125448730186
"images/sc,ss32_BP_slice_67.png",27.20395293381123
"images/sc,ss32_BP_slice_68.png",27.062157890052383
"images/sc,ss32_BP_slice_69.png",29.53526954527925
"images/sc,ss32_BP_slice_70.png",26.218971818149942
"images/sc,ss32_BP_slice_71.png",26.72929351598824
"images/sc,ss32_BP_slice_72.png",21.983559170710446
"images/sc,ss32_BP_slice_73.png",24.29590110167137
"images/sc,ss32_BP_slice_74.png",31.402825892442166
"images/sc,ss32_BP_slice_75.png",30.37211965294857
"images/sc,ss32_BP_slice_76.png",31.59657346935035
"images/sc,ss32_BP_slice_77.png",30.690189692301963
"images/sc,ss32_BP_slice_78.png",30.02252247997587
"images/sc,ss32_BP_slice_79.png",30.33891156583889
"images/sc,ss32_BP_slice_80.png",29.190765761549805
"images/sc,ss32_BP_slice_81.png",27.85795466695004
"images/sc,ss32_BP_slice_82.png",26.474323565512485
"images/sc,ss32_BP_slice_83.png",28.174184675047307
"images/sc,ss32_BP_slice_84.png",30.45759266814777
"images/sc,ss32_BP_slice_85.png",31.152862121905702
"images/sc,ss32_BP_slice_86.png",31.68739764572075
"images/sc,ss32_BP_slice_87.png",31.03186766588317
"images/sc,ss32_BP_slice_88.png",29.526272783492352
"images/sc,ss32_BP_slice_89.png",30.90997174329057
"images/sc,ss32_BP_slice_90.png",32.321545345718434
"images/sc,ss32_BP_slice_91.png",32.53164210280058
"images/sc,ss32_BP_slice_92.png",29.346604373513134
"images/sc,ss32_BP_slice_93.png",26.66676347098129
"images/sc,ss32_BP_slice_94.png",30.373976867732768
"images/sc,ss32_BP_slice_95.png",29.25114331600408
"images/sc,ss32_BP_slice_96.png",31.319670499010527
"images/sc,ss32_BP_slice_97.png",33.02960541007423
"images/sc,ss32_BP_slice_98.png",27.298009066334387
"images/sc,ss32_BP_slice_99.png",26.179244895145665
